,qqq_close,tw0050_close,qqq_20ma,tw0050_120ma,market_score,qqq_above_20ma,tw0050_above_120ma,market_score_bullish,entry_signal,exit_signal,position,portfolio_value,cash,qqq_value,tw0050_value,buy_hold_qqq_value,buy_hold_tw0050_value,buy_hold_value,cummax,drawdown
2025-10-02,605.72998046875,59.20000076293945,592.4244964599609,49.130625057220456,39.0,True,True,False,False,True,0.0,108073.54416944878,108073.54416944878,0.0,0.0,138788.83170203253,132735.43226081037,271524.2639628429,108073.54416944878,0.0
2025-10-03,603.1799926757812,60.04999923706055,593.7804962158203,49.286562538146974,31.0,True,True,False,False,True,0.0,108073.54416944878,108073.54416944878,0.0,0.0,138204.5617499877,134641.2585011729,272845.82025116065,108073.54416944878,0.0
2025-10-07,604.510009765625,61.70000076293945,596.4224975585937,49.46250003178914,52.0,True,True,True,True,False,1.0,108073.54416944878,0.0,54036.77208472439,54036.77208472439,138509.3040014779,138340.81361850392,276850.1176199818,108073.54416944878,0.0
2025-10-08,611.4400024414062,61.150001525878906,597.9594970703125,49.63760420481364,69.0,True,True,True,True,False,1.0,108211.32334281094,0.0,54656.239800263436,53555.0835425475,140097.14944117534,137107.63143043796,277204.7808716133,108211.32334281094,0.0
2025-10-09,610.7000122070312,61.599998474121094,599.2904968261719,49.81572920481364,81.0,True,True,True,True,False,1.0,108539.28275929857,0.0,54590.09253554677,53949.1902237518,139927.59801824536,138116.59323231629,278044.1912505616,108539.28275929857,0.0
2025-10-13,602.010009765625,61.0,599.9489990234375,49.99364585876465,64.0,True,True,True,True,False,1.0,107237.01106822638,0.0,53813.29864668456,53423.712421541815,137936.4875808897,136771.30512772308,274707.79270861275,108539.28275929857,-0.011998160094351904
2025-10-14,598.0,60.70000076293945,600.2899993896484,50.1745833714803,34.0,False,True,False,False,True,0.0,106615.8198995624,106615.8198995624,0.0,0.0,137017.68780470203,136098.6610754265,273116.3488801285,108539.28275929857,-0.01772135222232607
2025-10-15,602.219970703125,61.79999923706055,600.9009979248046,50.35031251907348,38.0,True,True,False,False,True,0.0,106615.8198995624,106615.8198995624,0.0,0.0,137984.5952099625,138565.0254515584,276549.6206615209,108539.28275929857,-0.01772135222232607
2025-10-16,599.989990234375,63.0,601.1344970703125,50.538020865122476,42.0,False,True,False,False,True,0.0,106615.8198995624,106615.8198995624,0.0,0.0,137473.64743792612,141255.61021387795,278729.2576518041,108539.28275929857,-0.01772135222232607
2025-10-17,603.9299926757812,62.04999923706055,601.3634979248047,50.70979169209798,42.0,True,True,False,False,True,0.0,106615.8198995624,106615.8198995624,0.0,0.0,138376.4066761642,139125.56358732775,277501.97026349197,108539.28275929857,-0.01772135222232607
2025-10-20,611.5399780273438,63.099998474121094,601.8304962158203,50.88739585876465,43.0,True,True,False,False,True,0.0,106615.8198995624,106615.8198995624,0.0,0.0,140120.0565040885,141479.82204693242,281599.8785510209,108539.28275929857,-0.01772135222232607
2025-10-21,611.3800048828125,63.20000076293945,602.4894958496094,51.064479192097984,55.0,True,True,True,True,False,1.0,106615.8198995624,0.0,53307.9099497812,53307.9099497812,140083.40240647225,141704.04243312008,281787.4448395923,108539.28275929857,-0.01772135222232607
2025-10-22,605.489990234375,62.70000076293945,602.9589965820312,51.235729185740155,59.0,True,True,True,True,False,1.0,105680.513477926,0.0,52794.34331696012,52886.17016096587,138733.8435632202,140582.96616158134,279316.80972480157,108539.28275929857,-0.02633856801608229
2025-10-23,610.5800170898438,62.349998474121094,603.8114959716797,51.39385417302449,41.0,True,True,False,False,True,0.0,105829.10718448045,105829.10718448045,0.0,0.0,139900.1039488392,139798.20763962434,279698.31158846355,108539.28275929857,-0.024969536428836737
2025-10-27,628.0900268554688,63.79999923706055,606.3359985351562,51.56729167302449,67.0,True,True,True,True,False,1.0,105829.10718448045,0.0,52914.55359224023,52914.55359224023,143912.11239620324,143049.33053771325,286961.44293391646,108539.28275929857,-0.024969536428836737
2025-10-28,632.9199829101562,63.349998474121094,607.9634979248046,51.73895832697551,64.0,True,True,True,True,False,1.0,105862.79295235276,0.0,53321.4617703297,52541.33118202307,145018.78365174105,142040.36018270178,287059.14383444283,108539.28275929857,-0.024659180887359595
2025-10-29,635.77001953125,64.4000015258789,609.5894989013672,51.92072916030884,56.0,True,True,True,True,False,1.0,106973.752666112,0.0,53561.56813896882,53412.18452714318,145671.80276207713,144394.62719543962,290066.4299575167,108539.28275929857,-0.014423626666654428
2025-10-30,626.0499877929688,64.4000015258789,610.6054992675781,52.097812493642174,67.0,True,True,True,True,False,1.0,106154.8714256176,0.0,52742.68689847443,53412.18452714318,143444.68524674667,144394.62719543962,287839.3124421863,108539.28275929857,-0.021968187674215076
2025-10-31,629.0700073242188,64.75,611.9,52.273333326975504,61.0,True,True,True,True,False,1.0,106699.58064387893,0.0,52997.113777589184,53702.46686628974,144136.65195794555,145179.37716426345,289316.029122209,108539.28275929857,-0.016949643195076608
2025-11-03,632.0800170898438,64.1500015258789,613.1184997558594,52.439791679382324,58.0,True,True,True,True,False,1.0,106455.53646154745,0.0,53250.697366320455,53204.839095227,144826.3251658979,143834.08905967025,288660.4142255682,108539.28275929857,-0.019198084276750963
2025-11-04,619.25,63.95000076293945,613.8554992675781,52.6001041730245,49.0,True,True,False,False,True,0.0,105208.77203421504,105208.77203421504,0.0,0.0,141886.6273797019,143385.65684042813,285272.28422013007,108539.28275929857,-0.03068484184172668
2025-11-05,623.280029296875,63.150001525878906,614.4475006103515,52.745312531789146,47.0,True,True,False,False,True,0.0,105208.77203421504,105208.77203421504,0.0,0.0,142810.01416238255,141591.93651659283,284401.9506789754,108539.28275929857,-0.03068484184172668
2025-11-06,611.6699829101562,63.29999923706055,614.4959991455078,52.892604192097984,66.0,False,True,True,True,False,1.0,105208.77203421504,0.0,52604.38601710752,52604.38601710752,140149.84407674117,141928.25426617454,282078.0983429157,108539.28275929857,-0.03068484184172668
2025-11-07,609.739990234375,62.54999923706055,615.5079986572266,53.032604185740155,40.0,False,True,False,False,True,0.0,104419.51551910404,104419.51551910404,0.0,0.0,139707.63147822017,140246.63985886646,279954.2713370866,108539.28275929857,-0.03795646272447466
2025-11-10,623.22998046875,63.349998474121094,616.5689971923828,53.18458334604899,34.0,True,True,False,False,True,0.0,104419.51551910404,104419.51551910404,0.0,0.0,142798.54664615006,142040.36018270178,284838.90682885185,108539.28275929857,-0.03795646272447466
2025-11-11,621.5700073242188,62.900001525878906,617.7474975585938,53.33208335240682,34.0,True,True,False,False,True,0.0,104419.51551910404,104419.51551910404,0.0,0.0,142418.20269618087,141031.39838082346,283449.60107700434,108539.28275929857,-0.03795646272447466
2025-11-12,621.0800170898438,63.20000076293945,618.6904998779297,53.47625001271566,36.0,True,True,False,False,True,0.0,104419.51551910404,104419.51551910404,0.0,0.0,142305.93291530974,141704.04243312008,284009.9753484298,108539.28275929857,-0.03795646272447466
2025-11-13,608.4000244140625,62.900001525878906,619.1110015869141,53.62208334604899,35.0,False,True,False,False,True,0.0,104419.51551910404,104419.51551910404,0.0,0.0,139400.60970825938,141031.39838082346,280432.00808908284,108539.28275929857,-0.03795646272447466
2025-11-14,608.8599853515625,61.70000076293945,619.3575012207032,53.759479173024495,30.0,False,True,False,False,True,0.0,104419.51551910404,104419.51551910404,0.0,0.0,139505.99897939104,138340.81361850392,277846.8125978949,108539.28275929857,-0.03795646272447466
2025-11-17,603.6599731445312,61.900001525878906,618.9635009765625,53.898958365122475,25.0,False,True,False,False,True,0.0,104419.51551910404,104419.51551910404,0.0,0.0,138314.53802761238,138789.24583774604,277103.78386535845,108539.28275929857,-0.03795646272447466
2025-11-18,596.3099975585938,60.45000076293945,618.2100006103516,54.02968753178914,21.0,False,True,False,False,True,0.0,104419.51551910404,104419.51551910404,0.0,0.0,136630.46334499336,135538.12293965713,272168.5862846505,108539.28275929857,-0.03795646272447466
2025-11-19,599.8699951171875,60.04999923706055,617.9290008544922,54.15645834604899,17.0,False,True,False,False,True,0.0,104419.51551910404,104419.51551910404,0.0,0.0,137446.15336851997,134641.2585011729,272087.41186969285,108539.28275929857,-0.03795646272447466
2025-11-20,585.6699829101562,61.900001525878906,616.6834991455078,54.29781252543132,14.0,False,True,False,False,True,0.0,104419.51551910404,104419.51551910404,0.0,0.0,134192.55330262368,138789.24583774604,272981.79914036975,108539.28275929857,-0.03795646272447466
2025-11-21,590.0700073242188,59.849998474121094,615.3320007324219,54.43010419209798,3.0,False,True,False,False,True,0.0,104419.51551910404,104419.51551910404,0.0,0.0,135200.7157967693,134192.8262819308,269393.5420787001,108539.28275929857,-0.03795646272447466
2025-11-24,605.1599731445312,59.54999923706055,614.185498046875,54.55729169845581,8.0,False,True,False,False,True,0.0,104419.51551910404,104419.51551910404,0.0,0.0,138658.2278799653,133520.18222963417,272178.41010959947,108539.28275929857,-0.03795646272447466
2025-11-25,608.8900146484375,60.349998474121094,612.983999633789,54.68250001271566,9.0,False,True,False,False,True,0.0,104419.51551910404,104419.51551910404,0.0,0.0,139512.87948913054,135313.9025534695,274826.78204260004,108539.28275929857,-0.03795646272447466
2025-11-26,614.27001953125,61.349998474121094,611.9089996337891,54.81531251271566,10.0,True,True,False,False,True,0.0,104419.51551910404,104419.51551910404,0.0,0.0,140745.58154501845,137556.05509654692,278301.63664156536,108539.28275929857,-0.03795646272447466
2025-11-28,619.25,62.349998474121094,611.5690002441406,55.08895835876465,24.0,True,True,False,False,True,0.0,104419.51551910404,104419.51551910404,0.0,0.0,141886.6273797019,139798.20763962434,281684.83501932624,108539.28275929857,-0.03795646272447466
2025-12-01,617.1699829101562,61.5,610.9739990234375,55.208437538146974,21.0,True,True,False,False,True,0.0,104419.51551910404,104419.51551910404,0.0,0.0,141410.04020203525,137892.3813992618,279302.42160129704,108539.28275929857,-0.03795646272447466
2025-12-02,622.0,61.70000076293945,610.4699981689453,55.32958339055379,22.0,True,True,False,False,True,0.0,104419.51551910404,104419.51551910404,0.0,0.0,142516.72544234895,138340.81361850392,280857.53906085284,108539.28275929857,-0.03795646272447466
2025-12-03,623.52001953125,62.29999923706055,610.6834991455078,55.455729230244955,34.0,True,True,False,False,True,0.0,104419.51551910404,104419.51551910404,0.0,0.0,142865.00230119488,139686.10172309712,282551.10402429197,108539.28275929857,-0.03795646272447466
2025-12-04,622.9400024414062,62.20000076293945,610.6664978027344,55.58104174931844,46.0,True,True,False,False,True,0.0,104419.51551910404,104419.51551910404,0.0,0.0,142732.10497588114,139461.88989004263,282193.99486592377,108539.28275929857,-0.03795646272447466
2025-12-05,625.47998046875,62.75,611.3569976806641,55.71093759536743,42.0,True,True,False,False,True,0.0,104419.51551910404,104419.51551910404,0.0,0.0,143314.08142467946,140695.07207810858,284009.15350278805,108539.28275929857,-0.03795646272447466
2025-12-08,624.280029296875,63.70000076293945,612.0839996337891,55.84875011444092,54.0,True,True,True,True,False,1.0,104419.51551910404,0.0,52209.75775955202,52209.75775955202,143039.14073061783,142825.1187046588,285864.2594352766,108539.28275929857,-0.03795646272447466
2025-12-09,625.0499877929688,63.599998474121094,612.175,55.982333437601724,49.0,True,True,False,False,True,0.0,104401.94483339372,104401.94483339372,0.0,0.0,143215.55867851138,142600.89831847113,285816.4569969825,108539.28275929857,-0.038118345917947445
2025-12-10,627.6099853515625,64.05000305175781,612.4769989013672,56.123583475748696,54.0,True,True,True,True,False,1.0,104401.94483339372,0.0,52200.97241669686,52200.97241669686,143802.12213380268,143609.8772266158,287411.9993604185,108539.28275929857,-0.038118345917947445
2025-12-11,625.5800170898438,63.349998474121094,612.7019989013672,56.259583473205566,32.0,True,True,False,False,True,0.0,103662.59766761401,103662.59766761401,0.0,0.0,143337.00247236853,142040.36018270178,285377.3626550703,108539.28275929857,-0.04493013927961277
2025-12-12,613.6199951171875,63.45000076293945,612.9629974365234,56.39966681798299,48.0,True,True,False,False,True,0.0,103662.59766761401,103662.59766761401,0.0,0.0,140596.64368175517,142264.58056888942,282861.22425064456,108539.28275929857,-0.04493013927961277
2025-12-15,610.5399780273438,62.79999923706055,613.0469970703125,56.527250130971275,31.0,False,True,False,False,True,0.0,103662.59766761401,103662.59766761401,0.0,0.0,139890.92993585323,140807.17799463583,280698.10793048906,108539.28275929857,-0.04493013927961277
2025-12-16,611.75,62.25,613.4514984130859,56.64450012842814,29.0,False,True,False,False,True,0.0,103662.59766761401,103662.59766761401,0.0,0.0,140168.17811793723,139573.99580656987,279742.1739245071,108539.28275929857,-0.04493013927961277
2025-12-17,600.4099731445312,61.900001525878906,613.6564971923829,56.75833346048991,13.0,False,True,False,False,True,0.0,103662.59766761401,103662.59766761401,0.0,0.0,137569.8766808477,138789.24583774604,276359.12251859374,108539.28275929857,-0.04493013927961277
2025-12-18,609.1099853515625,61.900001525878906,614.1184967041015,56.87175013224284,5.0,False,True,False,False,True,0.0,103662.59766761401,103662.59766761401,0.0,0.0,139563.28062144987,138789.24583774604,278352.5264591959,108539.28275929857,-0.04493013927961277
2025-12-19,617.0499877929688,62.5,615.6874969482421,56.98958346048991,13.0,True,True,False,False,True,0.0,103662.59766761401,103662.59766761401,0.0,0.0,141382.5461326291,140134.53394233924,281517.08007496834,108539.28275929857,-0.04493013927961277
2025-12-22,619.2100219726562,63.400001525878906,617.144497680664,57.11258347829183,40.0,True,True,False,False,True,0.0,103662.59766761401,103662.59766761401,0.0,0.0,141877.46735149182,142152.47465236217,284029.94200385397,108539.28275929857,-0.04493013927961277
2025-12-23,622.1099853515625,63.70000076293945,617.9919982910156,57.23800013860067,36.0,True,True,False,False,True,0.0,103662.59766761401,103662.59766761401,0.0,0.0,142541.9260085086,142825.1187046588,285367.04471316736,108539.28275929857,-0.04493013927961277
2025-12-24,623.9299926757812,63.849998474121094,618.7439971923828,57.35908346176147,57.0,True,True,True,True,False,1.0,103662.59766761401,0.0,51831.298833807006,51831.298833807006,142958.93804086995,143161.4364542405,286120.3744951105,108539.28275929857,-0.04493013927961277
2025-12-26,623.8900146484375,64.4000015258789,619.2249969482422,57.48858346939087,56.0,True,True,True,True,False,1.0,104105.75073122725,0.0,51827.97776717074,52277.77296405651,142949.77801265987,144394.62719543962,287344.4052080995,108539.28275929857,-0.040847257466251306
2025-12-29,620.8699951171875,65.25,619.3059967041015,57.627583471934,57.0,True,True,True,True,False,1.0,104544.87117288023,0.0,51577.097802037395,52967.77337084284,142257.81130146098,146300.45343580216,288558.26473726315,108539.28275929857,-0.03680152922400014
2025-12-30,619.4299926757812,65.1500015258789,619.4189971923828,57.767583497365315,61.0,True,True,True,True,False,1.0,104344.07143416279,0.0,51457.473488832235,52886.59794533056,141927.86848381115,146076.24160274767,288004.11008655885,108539.28275929857,-0.038651548255015315
2025-12-31,614.3099975585938,65.5999984741211,619.0344970703125,57.90716683069865,63.0,False,True,True,True,False,1.0,104284.03418095609,0.0,51032.14372417629,53251.8904567798,140754.74157322856,147085.203404626,287839.94497785455,108539.28275929857,-0.03920468672875886
2026-01-02,613.1199951171875,66.94999694824219,618.5144958496094,58.05333347320557,62.0,False,True,True,True,False,1.0,105281.06167010746,0.0,50933.28748569195,54347.77418441551,140482.08039763753,150112.10591652725,290594.1863141648,108539.28275929857,-0.03001881905205401
